Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
MDRG_610,1,-2.507913199038,-3.132961949047,-1.882864449029,-7.864057877719,0.000000000000,Gee,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL,v2025,"HCUP 2020, 2021, 2022"
MDRG_611,1,-1.887475565154,-2.286192476775,-1.488758653532,-9.278222271430,0.000000000000,Gee,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_612,1,-2.645068318973,-3.237667337206,-2.052469300741,-8.748307847854,0.000000000000,Gee,MAJOR ESOPHAGEAL DISORDERS,v2025,"HCUP 2020, 2021, 2022"
MDRG_613,1,-2.015013008106,-2.308783422576,-1.721242593636,-13.44367141733,0.000000000000,Gee,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS,v2025,"HCUP 2020, 2021, 2022"
MDRG_614,1,-2.175574674935,-2.513151679834,-1.837997670036,-12.63133432274,0.000000000000,Gee,DIGESTIVE MALIGNANCY,v2025,"HCUP 2020, 2021, 2022"
MDRG_615,1,-2.413310084457,-2.600896332749,-2.225723836165,-25.21507249138,0.000000000000,Gee,G.I. HEMORRHAGE,v2025,"HCUP 2020, 2021, 2022"
MDRG_616,1,-2.597971489616,-3.163003827772,-2.032939151460,-9.011750670991,0.000000000000,Gee,COMPLICATED PEPTIC ULCER,v2025,"HCUP 2020, 2021, 2022"
MDRG_617,1,-2.169498841556,-3.197604786794,-1.141392896317,-4.135896318509,0.000035357182,Gee,UNCOMPLICATED PEPTIC ULCER,v2025,"HCUP 2020, 2021, 2022"
MDRG_618,1,-2.569111604365,-3.119103280145,-2.019119928585,-9.155349869023,0.000000000000,Gee,INFLAMMATORY BOWEL DISEASE,v2025,"HCUP 2020, 2021, 2022"
MDRG_619,1,-2.620767364906,-2.889450749335,-2.352083980478,-19.11770487034,0.000000000000,Gee,G.I. OBSTRUCTION,v2025,"HCUP 2020, 2021, 2022"
MDRG_620,1,-2.555704086835,-2.747211727141,-2.364196446530,-26.15607375950,0.000000000000,Gee,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS",v2025,"HCUP 2020, 2021, 2022"
MDRG_621,1,-2.524090948360,-2.780054318319,-2.268127578400,-19.32748171457,0.000000000000,Gee,OTHER DIGESTIVE SYSTEM DIAGNOSES,v2025,"HCUP 2020, 2021, 2022"
MDRG_622,1,-3.708942157407,-4.705507634378,-2.712376680436,-7.294445992005,0.000000000000,Gee,APPENDIX PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_701,1,-2.096447737692,-2.605524433290,-1.587371042094,-8.071400826001,0.000000000000,Gee,"PANCREAS, LIVER & SHUNT PROCEDURES",v2025,"HCUP 2020, 2021, 2022"
MDRG_702,1,-1.168489219294,-1.963469382415,-0.373509056173,-2.880822556816,0.003966388709,Gee,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E.,v2025,"HCUP 2020, 2021, 2022"
MDRG_704,1,-1.739534302780,-2.470790803448,-1.008277802112,-4.662419520658,0.000003125133,Gee,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E.,v2025,"HCUP 2020, 2021, 2022"
MDRG_705,1,-2.402663795314,-2.706924868733,-2.098402721894,-15.47728223282,0.000000000000,Gee,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E.,v2025,"HCUP 2020, 2021, 2022"
MDRG_707,1,-1.546452401697,-2.348297520686,-0.744607282707,-3.780020529341,0.000156815428,Gee,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_708,1,-2.143476669579,-2.374919863678,-1.912033475480,-18.15191451377,0.000000000000,Gee,CIRRHOSIS & ALCOHOLIC HEPATITIS,v2025,"HCUP 2020, 2021, 2022"
MDRG_709,1,-2.068905381677,-2.392475197841,-1.745335565512,-12.53200957856,0.000000000000,Gee,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS,v2025,"HCUP 2020, 2021, 2022"
MDRG_710,1,-2.635965561800,-2.909379520117,-2.362551603484,-18.89588080077,0.000000000000,Gee,DISORDERS OF PANCREAS EXCEPT MALIGNANCY,v2025,"HCUP 2020, 2021, 2022"
MDRG_711,1,-2.149960538504,-2.476174096349,-1.823746980659,-12.91744356514,0.000000000000,Gee,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA",v2025,"HCUP 2020, 2021, 2022"
MDRG_712,1,-2.861449064760,-3.257571865962,-2.465326263558,-14.15807697387,0.000000000000,Gee,DISORDERS OF THE BILIARY TRACT,v2025,"HCUP 2020, 2021, 2022"
MDRG_801,1,-1.150368649652,-1.381281514745,-0.919455784559,-9.764207470003,0.000000000000,Gee,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION,v2025,"HCUP 2020, 2021, 2022"
MDRG_802,1,-0.750158081102,-1.151038062634,-0.349278099570,-3.667638418994,0.000244801033,Gee,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS,v2025,"HCUP 2020, 2021, 2022"
MDRG_803,1,-1.372911990229,-1.585223722883,-1.160600257575,-12.67409022174,0.000000000000,Gee,SPINAL FUSION EXCEPT CERVICAL,v2025,"HCUP 2020, 2021, 2022"
MDRG_804,1,-0.262894477082,-0.702359788346,0.176570834183,-1.172478677173,0.241004928015,Gee,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY,v2025,"HCUP 2020, 2021, 2022"
MDRG_805,1,-0.295861208062,-0.510690888526,-0.081031527598,-2.699242073872,0.006949760376,Gee,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS",v2025,"HCUP 2020, 2021, 2022"
MDRG_808,1,-1.826748572136,-2.167438832314,-1.486058311958,-10.50913932299,0.000000000000,Gee,CERVICAL SPINAL FUSION,v2025,"HCUP 2020, 2021, 2022"
MDRG_809,1,-1.473293161128,-2.037750569679,-0.908835752577,-5.115711993034,0.000000312560,Gee,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS,v2025,"HCUP 2020, 2021, 2022"
MDRG_810,1,-1.313855726589,-1.730255617059,-0.897455836119,-6.184223300565,0.000000000624,Gee,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE,v2025,"HCUP 2020, 2021, 2022"
MDRG_812,1,-0.870094065808,-1.116852969098,-0.623335162518,-6.911009124325,0.000000000005,Gee,MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,v2025,"HCUP 2020, 2021, 2022"
MDRG_813,1,-2.450943566892,-3.431939901967,-1.469947231818,-4.896818619493,0.000000974007,Gee,KNEE PROCEDURES W PDX OF INFECTION,v2025,"HCUP 2020, 2021, 2022"
MDRG_814,1,-1.077674299340,-1.736531152350,-0.418817446330,-3.205859974169,0.001346594990,Gee,KNEE PROCEDURES W/O PDX OF INFECTION,v2025,"HCUP 2020, 2021, 2022"
MDRG_815,1,-2.126483702176,-2.609854364551,-1.643113039802,-8.622433660953,0.000000000000,Gee,BACK & NECK PROC EXC SPINAL FUSION  OR DISC DEVICE/NEUROSTIM,v2025,"HCUP 2020, 2021, 2022"
MDRG_816,1,0.047277222755,-0.279770452632,0.374324898142,0.283327664016,0.776925672904,Gee,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR",v2025,"HCUP 2020, 2021, 2022"
MDRG_817,1,-0.677885299720,-1.206656750570,-0.149113848871,-2.512674939176,0.011981968193,Gee,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR,v2025,"HCUP 2020, 2021, 2022"
MDRG_818,1,-0.115425117987,-0.799185382269,0.568335146295,-0.330860223946,0.740750068069,Gee,LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR,v2025,"HCUP 2020, 2021, 2022"
MDRG_819,1,-1.515708038735,-1.969454279954,-1.061961797516,-6.547124575659,0.000000000059,Gee,SOFT TISSUE PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_820,1,-1.318941015935,-1.996012733979,-0.641869297890,-3.818025210728,0.000134524181,Gee,FOOT PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_824,1,0.451017287016,-0.110351303704,1.012385877736,1.574683111184,0.115329608053,Gee,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC",v2025,"HCUP 2020, 2021, 2022"
MDRG_825,1,-1.684308218233,-2.616660200391,-0.751956236076,-3.540705130441,0.000399059293,Gee,"HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC",v2025,"HCUP 2020, 2021, 2022"
MDRG_826,1,-1.697624869839,-2.052144155445,-1.343105584233,-9.385338793226,0.000000000000,Gee,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC,v2025,"HCUP 2020, 2021, 2022"
MDRG_830,1,-1.871205852521,-2.478439147356,-1.263972557687,-6.039682128433,0.000000001544,Gee,OSTEOMYELITIS,v2025,"HCUP 2020, 2021, 2022"
MDRG_831,1,-1.580797041444,-1.940154365699,-1.221439717188,-8.621795241031,0.000000000000,Gee,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG,v2025,"HCUP 2020, 2021, 2022"
MDRG_832,1,-2.570434223581,-3.303016053775,-1.837852393387,-6.876990795026,0.000000000006,Gee,CONNECTIVE TISSUE DISORDERS,v2025,"HCUP 2020, 2021, 2022"
MDRG_834,1,-1.792403177857,-2.088774973764,-1.496031381950,-11.85350874439,0.000000000000,Gee,MEDICAL BACK PROBLEMS,v2025,"HCUP 2020, 2021, 2022"
MDRG_835,1,-1.793283770782,-2.253938437957,-1.332629103608,-7.629948973163,0.000000000000,Gee,BONE DISEASES & ARTHROPATHIES,v2025,"HCUP 2020, 2021, 2022"
MDRG_836,1,-1.442552472209,-1.852583359013,-1.032521585406,-6.895458323594,0.000000000005,Gee,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE,v2025,"HCUP 2020, 2021, 2022"
MDRG_837,1,-2.208915861581,-2.703750540934,-1.714081182228,-8.749175662551,0.000000000000,Gee,"TENDONITIS, MYOSITIS & BURSITIS",v2025,"HCUP 2020, 2021, 2022"
MDRG_839,1,-0.911769876776,-1.474291420087,-0.349248333465,-3.176831433249,0.001488935506,Gee,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH",v2025,"HCUP 2020, 2021, 2022"
MDRG_840,1,-1.632970637867,-2.279361759731,-0.986579516002,-4.951435020950,0.000000736682,Gee,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES,v2025,"HCUP 2020, 2021, 2022"
MDRG_841,1,0.101834569856,-0.351857284259,0.555526423971,0.439928747869,0.659988713894,Gee,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE,v2025,"HCUP 2020, 2021, 2022"
MDRG_902,1,-1.666765367699,-2.524299789751,-0.809230945646,-3.809526483554,0.000139233193,Gee,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS,v2025,"HCUP 2020, 2021, 2022"
MDRG_903,1,-1.771812381619,-2.218489894444,-1.325134868795,-7.774486862742,0.000000000000,Gee,"OTHER SKIN, SUBCUT TISS & BREAST PROC",v2025,"HCUP 2020, 2021, 2022"
MDRG_906,1,-2.182384378228,-2.795352889246,-1.569415867209,-6.978163975572,0.000000000003,Gee,SKIN ULCERS,v2025,"HCUP 2020, 2021, 2022"
MDRG_907,1,-2.408834641904,-3.539912697545,-1.277756586263,-4.174096667598,0.000029917072,Gee,MAJOR SKIN DISORDERS,v2025,"HCUP 2020, 2021, 2022"
MDRG_908,1,-1.956790293734,-2.833448578680,-1.080132008787,-4.374838596604,0.000012152236,Gee,MALIGNANT BREAST DISORDERS,v2025,"HCUP 2020, 2021, 2022"
MDRG_910,1,-2.183254467605,-2.383469463947,-1.983039471262,-21.37252555383,0.000000000000,Gee,CELLULITIS,v2025,"HCUP 2020, 2021, 2022"
MDRG_911,1,-1.792039950172,-2.294249890637,-1.289830009708,-6.993755953823,0.000000000003,Gee,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST",v2025,"HCUP 2020, 2021, 2022"
MDRG_913,1,-1.808531887153,-2.275088922901,-1.341974851404,-7.597479176416,0.000000000000,Gee,SKIN DEBRIDEMENT FOR SKIN ULCER OR CELLULITIS,v2025,"HCUP 2020, 2021, 2022"
MDRG_1002,1,-1.599320915163,-1.926372624988,-1.272269205337,-9.584451936097,0.000000000000,Gee,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS",v2025,"HCUP 2020, 2021, 2022"
MDRG_1003,1,-3.506861350453,-4.209325998509,-2.804396702398,-9.784580568842,0.000000000000,Gee,O.R. PROCEDURES FOR OBESITY,v2025,"HCUP 2020, 2021, 2022"
MDRG_1004,1,-1.420988532489,-1.861595852690,-0.980381212289,-6.321016965532,0.000000000260,Gee,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS",v2025,"HCUP 2020, 2021, 2022"
MDRG_1005,1,-1.882928120519,-2.765852256551,-1.000003984487,-4.179828312636,0.000029172926,Gee,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES",v2025,"HCUP 2020, 2021, 2022"
MDRG_1006,1,0.472984170896,0.288424305239,0.657544036553,5.022933544698,0.000000508882,Gee,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC",v2025,"HCUP 2020, 2021, 2022"
MDRG_1007,1,-2.350135809621,-2.572068078421,-2.128203540822,-20.75489774676,0.000000000000,Gee,DIABETES,v2025,"HCUP 2020, 2021, 2022"
MDRG_1008,1,-2.141469745288,-2.353848189703,-1.929091300872,-19.76285110427,0.000000000000,Gee,"MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES",v2025,"HCUP 2020, 2021, 2022"
MDRG_1010,1,-1.865527075560,-2.191091644474,-1.539962506645,-11.23084705583,0.000000000000,Gee,ENDOCRINE DISORDERS,v2025,"HCUP 2020, 2021, 2022"
MDRG_1101,1,-2.678907202424,-3.655381878029,-1.702432526819,-5.377058684521,0.000000075713,Gee,KIDNEY TRANSPLANT,v2025,"HCUP 2020, 2021, 2022"
MDRG_1102,1,-1.802291522333,-2.449821551182,-1.154761493483,-5.455231905909,0.000000048909,Gee,MAJOR BLADDER PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_1103,1,-2.769627489009,-3.452292685337,-2.086962292681,-7.951731182794,0.000000000000,Gee,KIDNEY & URETER PROCEDURES FOR NEOPLASM,v2025,"HCUP 2020, 2021, 2022"
MDRG_1104,1,-2.304341174942,-2.608486742952,-2.000195606931,-14.84955293126,0.000000000000,Gee,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM,v2025,"HCUP 2020, 2021, 2022"
MDRG_1105,1,-1.196259565978,-1.935215573338,-0.457303558618,-3.172889376533,0.001509300208,Gee,MINOR BLADDER PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_1106,1,-1.335144979798,-2.212598461306,-0.457691498290,-2.982307472352,0.002860845217,Gee,PROSTATECTOMY,v2025,"HCUP 2020, 2021, 2022"
MDRG_1107,1,-2.337931182098,-3.077269706340,-1.598592657856,-6.197784593927,0.000000000573,Gee,TRANSURETHRAL PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_1109,1,-1.561197677108,-1.845843943192,-1.276551411023,-10.74980277088,0.000000000000,Gee,OTHER KIDNEY & URINARY TRACT PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_1110,1,-2.487227051204,-2.786063535328,-2.188390567080,-16.31285234809,0.000000000000,Gee,RENAL FAILURE,v2025,"HCUP 2020, 2021, 2022"
MDRG_1112,1,-2.276008188155,-3.153579622581,-1.398436753730,-5.083226165197,0.000000371077,Gee,KIDNEY & URINARY TRACT NEOPLASMS,v2025,"HCUP 2020, 2021, 2022"
MDRG_1113,1,-2.251023778754,-2.460857912188,-2.041189645320,-21.02577622855,0.000000000000,Gee,KIDNEY & URINARY TRACT INFECTIONS,v2025,"HCUP 2020, 2021, 2022"
MDRG_1115,1,-3.287015181765,-4.421793036534,-2.152237326996,-5.677262158245,0.000000013687,Gee,URINARY STONES,v2025,"HCUP 2020, 2021, 2022"
MDRG_1118,1,-2.919188438235,-3.217691129443,-2.620685747026,-19.16734545965,0.000000000000,Gee,OTHER KIDNEY & URINARY TRACT DIAGNOSES,v2025,"HCUP 2020, 2021, 2022"
MDRG_1204,1,-2.249568716286,-3.232957751755,-1.266179680816,-4.483549750546,0.000007341148,Gee,TRANSURETHRAL PROSTATECTOMY,v2025,"HCUP 2020, 2021, 2022"
MDRG_1206,1,-1.791778348808,-2.932497107586,-0.651059590031,-3.078603735514,0.002079731097,Gee,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY,v2025,"HCUP 2020, 2021, 2022"
MDRG_1207,1,-1.999755287641,-3.131206762678,-0.868303812604,-3.464088763985,0.000532030922,Gee,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM",v2025,"HCUP 2020, 2021, 2022"
MDRG_1208,1,-1.781313864464,-2.649468665467,-0.913159063462,-4.021530509858,0.000057821217,Gee,BENIGN PROSTATIC HYPERTROPHY,v2025,"HCUP 2020, 2021, 2022"
MDRG_1302,1,-2.678866442752,-3.803238147170,-1.554494738335,-4.669702845207,0.000003016357,Gee,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY,v2025,"HCUP 2020, 2021, 2022"
MDRG_1303,1,-2.162569462104,-3.040126734811,-1.285012189396,-4.829950581703,0.000001365669,Gee,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG",v2025,"HCUP 2020, 2021, 2022"
MDRG_1304,1,-3.451344983993,-4.266488795261,-2.636201172725,-8.298550235363,0.000000000000,Gee,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY,v2025,"HCUP 2020, 2021, 2022"
MDRG_1309,1,-2.695543931898,-3.672853921598,-1.718233942198,-5.405827302438,0.000000064510,Gee,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM",v2025,"HCUP 2020, 2021, 2022"
MDRG_1310,1,-2.638495680974,-3.773920324186,-1.503071037762,-4.554557221378,0.000005249603,Gee,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM",v2025,"HCUP 2020, 2021, 2022"
MDRG_1311,1,-2.142178751363,-3.092543597420,-1.191813905306,-4.417875112425,0.000009967598,Gee,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS,v2025,"HCUP 2020, 2021, 2022"
MDRG_1602,1,-1.548557214777,-2.526666244088,-0.570448185466,-3.103045036912,0.001915404894,Gee,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS,v2025,"HCUP 2020, 2021, 2022"
MDRG_1603,1,-2.263248199033,-2.672331590669,-1.854164807396,-10.84347360189,0.000000000000,Gee,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL,v2025,"HCUP 2020, 2021, 2022"
MDRG_1604,1,-2.569578480083,-2.824454127023,-2.314702833142,-19.75975867788,0.000000000000,Gee,RED BLOOD CELL DISORDERS,v2025,"HCUP 2020, 2021, 2022"
MDRG_1605,1,-2.280526546058,-2.786436102111,-1.774616990006,-8.835077026296,0.000000000000,Gee,COAGULATION DISORDERS,v2025,"HCUP 2020, 2021, 2022"
MDRG_1606,1,-2.089805699473,-2.917545391892,-1.262066007055,-4.948347823802,0.000000748461,Gee,RETICULOENDOTHELIAL & IMMUNITY DISORDERS,v2025,"HCUP 2020, 2021, 2022"
MDRG_1707,1,-1.068040746960,-1.706735674711,-0.429345819209,-3.277498077891,0.001047314436,Gee,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROC OR ACUTE LEUKEMIA W ANY O.R. PROC,v2025,"HCUP 2020, 2021, 2022"
MDRG_1708,1,-1.165740005395,-1.595649791973,-0.735830218818,-5.314622968002,0.000000106878,Gee,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC,v2025,"HCUP 2020, 2021, 2022"
MDRG_1709,1,-1.793301952385,-2.574958817782,-1.011645086989,-4.496611487315,0.000006904498,Gee,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC,v2025,"HCUP 2020, 2021, 2022"
MDRG_1711,1,-1.221788107061,-1.625466924098,-0.818109290024,-5.932093995313,0.000000002991,Gee,ACUTE LEUKEMIA,v2025,"HCUP 2020, 2021, 2022"
MDRG_1712,1,-1.672289472741,-2.207225519674,-1.137353425809,-6.127138294555,0.000000000895,Gee,CHEMO W ACUTE LEUKEMIA,v2025,"HCUP 2020, 2021, 2022"
MDRG_1713,1,-1.768179392691,-2.101561504957,-1.434797280424,-10.39518258590,0.000000000000,Gee,LYMPHOMA & NON-ACUTE LEUKEMIA,v2025,"HCUP 2020, 2021, 2022"
MDRG_1714,1,-2.078818654803,-2.823756267553,-1.333881042054,-5.469464320328,0.000000045140,Gee,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG,v2025,"HCUP 2020, 2021, 2022"
MDRG_1715,1,-2.191141398661,-2.606706532673,-1.775576264650,-10.33426020358,0.000000000000,Gee,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS,v2025,"HCUP 2020, 2021, 2022"
MDRG_1801,1,-0.833848091184,-0.984794662125,-0.682901520243,-10.82709078523,0.000000000000,Gee,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE,v2025,"HCUP 2020, 2021, 2022"
MDRG_1802,1,-1.327669233813,-1.606343158398,-1.048995309229,-9.337737233694,0.000000000000,Gee,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC,v2025,"HCUP 2020, 2021, 2022"
MDRG_1803,1,-3.076540700523,-3.697834912472,-2.455246488574,-9.705400201746,0.000000000000,Gee,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS,v2025,"HCUP 2020, 2021, 2022"
MDRG_1805,1,-2.566375737319,-3.438288226032,-1.694463248606,-5.768932181906,0.000000007978,Gee,VIRAL ILLNESS,v2025,"HCUP 2020, 2021, 2022"
MDRG_1806,1,-1.749555531788,-2.402022641038,-1.097088422537,-5.255538221985,0.000000147592,Gee,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES,v2025,"HCUP 2020, 2021, 2022"
MDRG_1807,1,-2.114092416593,-2.417034750999,-1.811150082186,-13.67766906739,0.000000000000,Gee,SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,v2025,"HCUP 2020, 2021, 2022"
MDRG_1808,1,-2.640509942102,-2.890043206554,-2.390976677650,-20.73993781429,0.000000000000,Gee,SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS,v2025,"HCUP 2020, 2021, 2022"
MDRG_1909,1,2.574015091315,2.351958657781,2.796071524850,22.719345683125,0.000000000000,Gee,O.R. PROCEDURE W PRINCIPAL DIAGNOSES OF MENTAL ILLNESS,v2025,"HCUP 2020, 2021, 2022"
MDRG_1910,1,-1.528758163512,-1.921778731200,-1.135737595823,-7.623801876773,0.000000000000,Gee,ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,v2025,"HCUP 2020, 2021, 2022"
MDRG_1911,1,-1.622991491228,-1.999678348324,-1.246304634132,-8.444693012517,0.000000000000,Gee,DEPRESSIVE NEUROSES,v2025,"HCUP 2020, 2021, 2022"
MDRG_1912,1,-2.226259642164,-2.981177917414,-1.471341366914,-5.779948455257,0.000000007472,Gee,NEUROSES EXCEPT DEPRESSIVE,v2025,"HCUP 2020, 2021, 2022"
MDRG_1914,1,-0.255966446526,-0.407010958507,-0.104921934546,-3.321438229467,0.000895548031,Gee,ORGANIC DISTURBANCES & MENTAL RETARDATION,v2025,"HCUP 2020, 2021, 2022"
MDRG_1915,1,-0.673160511053,-0.851253234475,-0.495067787631,-7.408333884339,0.000000000000,Gee,PSYCHOSES,v2025,"HCUP 2020, 2021, 2022"
MDRG_2018,1,-3.750122885590,-4.075465526316,-3.424780244864,-22.59189197257,0.000000000000,Gee,ALCOHOL/DRUG ABUSE OR DEPENDENCE,v2025,"HCUP 2020, 2021, 2022"
MDRG_2101,1,-1.286065157099,-2.003806653312,-0.568323660885,-3.511907006884,0.000444903644,Gee,WOUND DEBRIDEMENTS FOR INJURIES,v2025,"HCUP 2020, 2021, 2022"
MDRG_2104,1,-0.882965705633,-1.112519600059,-0.653411811206,-7.538887488489,0.000000000000,Gee,OTHER O.R. PROCEDURES FOR INJURIES,v2025,"HCUP 2020, 2021, 2022"
MDRG_2105,1,-0.894817169824,-1.473691211409,-0.315943128239,-3.029690916525,0.002448041259,Gee,TRAUMATIC INJURY,v2025,"HCUP 2020, 2021, 2022"
MDRG_2107,1,-1.891650395632,-2.136749085375,-1.646551705890,-15.12683176998,0.000000000000,Gee,POISONING & TOXIC EFFECTS OF DRUGS,v2025,"HCUP 2020, 2021, 2022"
MDRG_2108,1,-2.599788665197,-3.040354241475,-2.159223088920,-11.56579729685,0.000000000000,Gee,COMPLICATIONS OF TREATMENT,v2025,"HCUP 2020, 2021, 2022"
MDRG_2109,1,-2.368666024331,-3.243688499102,-1.493643549561,-5.305578122791,0.000000112316,Gee,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG",v2025,"HCUP 2020, 2021, 2022"
MDRG_2214,1,-1.266384279692,-2.551577422824,0.018808863439,-1.931279817395,0.053448457899,Gee,NON-EXTENSIVE BURNS,v2025,"HCUP 2020, 2021, 2022"
MDRG_2301,1,0.377029442664,0.056781822639,0.697277062690,2.307477347295,0.021028223655,Gee,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES,v2025,"HCUP 2020, 2021, 2022"
MDRG_2302,1,-0.920805787183,-1.195537673209,-0.646073901157,-6.569118007154,0.000000000051,Gee,REHABILITATION,v2025,"HCUP 2020, 2021, 2022"
MDRG_2303,1,-1.357067712024,-1.547452118633,-1.166683305416,-13.97070215742,0.000000000000,Gee,SIGNS & SYMPTOMS,v2025,"HCUP 2020, 2021, 2022"
MDRG_2304,1,-0.802517772713,-1.051297442410,-0.553738103016,-6.322485809985,0.000000000257,Gee,AFTERCARE,v2025,"HCUP 2020, 2021, 2022"
MDRG_2305,1,-3.078158528772,-3.794620546703,-2.361696510840,-8.420655532470,0.000000000000,Gee,OTHER FACTORS INFLUENCING HEALTH STATUS,v2025,"HCUP 2020, 2021, 2022"
MDRG_2406,1,2.485596843795,1.456349660671,3.514844026919,4.733246176238,0.000002209572,Gee,CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,v2025,"HCUP 2020, 2021, 2022"
MDRG_2408,1,1.320610494728,0.432557164914,2.208663824543,2.914632399175,0.003561077223,Gee,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA,v2025,"HCUP 2020, 2021, 2022"
MDRG_2409,1,1.220416462516,0.419339818093,2.021493106939,2.985946887010,0.002827017394,Gee,OTHER MULTIPLE SIGNIFICANT TRAUMA,v2025,"HCUP 2020, 2021, 2022"
MDRG_2501,1,-0.041789287546,-0.838652321969,0.755073746877,-0.102784914084,0.918133678661,Gee,HIV W EXTENSIVE O.R. PROCEDURE,v2025,"HCUP 2020, 2021, 2022"
MDRG_2502,1,-2.022818440314,-2.568631984293,-1.477004896335,-7.263746629254,0.000000000000,Gee,HIV W MAJOR RELATED CONDITION,v2025,"HCUP 2020, 2021, 2022"
